발표시간,지역,발효시각,해당지역,내용
2025-09-19 22:40,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 19일 22시 40분,(1) 호우주의보 발표 : 충청남도(보령. 서천),
2025-09-20 02:45,대전·세종·충청남도,(1) 호우경보 변경 : 2025년 09월 20일 02시 45분,(1) 호우경보 변경 : 충청남도(보령),
2025-09-20 04:30,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 20일 04시 30분,(1) 호우주의보 발표 : 충청남도(공주. 부여. 청양),
2025-09-20 04:50,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 20일 04시 50분,(1) 호우주의보 발표 : 세종,
2025-09-20 05:15,대전·세종·충청남도,(1) 호우경보 해제 : 2025년 09월 20일 05시 15분 / (2) 호우주의보 해제 : 2025년 09월 20일 05시 15분,(1) 호우경보 해제 : 충청남도(보령) / (2) 호우주의보 해제 : 충청남도(청양. 서천),
2025-09-20 06:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 09월 20일 06시 30분,(1) 호우주의보 해제 : 충청남도(공주. 부여). 세종,
2025-09-20 06:35,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 20일 06시 35분,(1) 호우주의보 발표 : 충청남도(논산),
2025-09-20 06:55,대전·세종·충청남도,(1) 호우주의보 발표 : 2025년 09월 20일 06시 55분,(1) 호우주의보 발표 : 충청남도(금산. 계룡). 대전,
2025-09-20 07:30,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 09월 20일 07시 30분,(1) 호우주의보 해제 : 충청남도(논산. 계룡),
2025-09-20 07:40,대전·세종·충청남도,(1) 호우주의보 해제 : 2025년 09월 20일 07시 40분,(1) 호우주의보 해제 : 충청남도(금산). 대전,
2025-10-09 16:30,대전·세종·충청남도,(1) 폭풍해일주의보 발표 : 2025년 10월 09일 16시 30분,(1) 폭풍해일주의보 발표 : 충청남도(서천),
2025-10-09 18:30,대전·세종·충청남도,(1) 폭풍해일주의보 해제 : 2025년 10월 09일 18시 30분,(1) 폭풍해일주의보 해제 : 충청남도(서천),
2025-10-18 04:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 10월 18일 04시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성),(1) 강풍주의보 발표 /   o 해제 예고: 18일 오전(09시~12시)
2025-10-18 04:30,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2025년 10월 18일 05시 00분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 18일 밤(21시~24시)
2025-10-18 05:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 18일 05시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역),
2025-10-18 05:30,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2025년 10월 18일 06시 00분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 18일 밤(21시~24시)
2025-10-18 07:20,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 18일 07시 20분,(1) 풍랑주의보 해제 : 충남북부앞바다(당진 평수구역),
2025-10-18 08:20,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 18일 08시 20분,(1) 풍랑주의보 해제 : 충남북부앞바다(안면도 서쪽 평수구역. 태안·서산 북쪽 평수구역). 충남남부앞바다(평수구역),
2025-10-18 10:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 10월 18일 10시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성),
2025-10-18 15:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 18일 16시 00분,(1) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다) /  o 충남북부앞바다(천수만 평수구역. 안면도 서쪽 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역 제외) /  o 충남남부앞바다(평수구역 제외),
2025-10-19 21:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 10월 19일 22시 00분 / (2) 풍랑주의보 발표 : 2025년 10월 19일 22시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 20일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 20일 오전(09시~12시)
2025-10-20 05:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 20일 06시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역),
2025-10-20 06:50,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 20일 07시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(안면도 서쪽 평수구역). 충남남부앞바다(평수구역),
2025-10-20 07:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 20일 07시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(당진 평수구역. 태안·서산 북쪽 평수구역),
2025-10-20 10:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 10월 20일 10시 00분 / (2) 풍랑주의보 해제 : 2025년 10월 20일 11시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다) /  o 충남북부앞바다(천수만 평수구역. 안면도 서쪽 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역 제외) /  o 충남남부앞바다(평수구역 제외),
2025-10-26 23:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 10월 27일 00시 00분 / (2) 풍랑주의보 발표 : 2025년 10월 27일 00시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 27일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 27일 오전(09시~12시)
2025-10-27 05:10,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 27일 06시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역),
2025-10-27 08:45,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 27일 09시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(안면도 서쪽 평수구역). 충남남부앞바다(평수구역),
2025-10-27 09:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 10월 27일 09시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성),
2025-10-27 10:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 10월 27일 12시 00분,(1) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다) /  o 충남북부앞바다(천수만 평수구역. 안면도 서쪽 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역 제외) /  o 충남남부앞바다(평수구역 제외),
2025-11-01 22:15,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 11월 01일 22시 15분 / (2) 강풍주의보 발표 : 2025년 11월 01일 23시 15분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 홍성) / (2) 강풍주의보 발표 : 충청남도(보령. 서천),(1) .(2) 강풍주의보 발표 /   o 해제 예고: 3일 새벽(03시~06시)
2025-11-01 23:00,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2025년 11월 02일 02시 00분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 3일 새벽(03시~06시)
2025-11-02 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 11월 02일 21시 00분,(1) 한파주의보 발표 : 충청남도(청양. 예산. 태안. 보령. 서천. 홍성). 대전. 세종,
2025-11-03 02:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 11월 03일 02시 00분 / (2) 풍랑주의보 해제 : 2025년 11월 03일 03시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-11-03 10:00,대전·세종·충청남도,(1) 한파주의보 해제 : 2025년 11월 03일 10시 00분,(1) 한파주의보 해제 : 충청남도(청양. 예산. 태안. 보령. 서천. 홍성). 대전. 세종,
2025-11-07 15:30,대전·세종·충청남도,(1) 폭풍해일주의보 발표 : 2025년 11월 07일 15시 30분,(1) 폭풍해일주의보 발표 : 충청남도(서천),
2025-11-07 17:00,대전·세종·충청남도,(1) 폭풍해일주의보 해제 : 2025년 11월 07일 17시 00분,(1) 폭풍해일주의보 해제 : 충청남도(서천),
2025-11-08 16:30,대전·세종·충청남도,(1) 폭풍해일주의보 발표 : 2025년 11월 08일 16시 30분,(1) 폭풍해일주의보 발표 : 충청남도(서천),
2025-11-08 17:40,대전·세종·충청남도,(1) 폭풍해일주의보 해제 : 2025년 11월 08일 17시 40분,(1) 폭풍해일주의보 해제 : 충청남도(서천),
2025-11-16 21:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 11월 16일 22시 00분 / (2) 풍랑주의보 발표 : 2025년 11월 16일 22시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 18일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 18일 오전(09시~12시)
2025-11-18 05:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 11월 18일 05시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역),
2025-11-18 11:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 11월 18일 11시 00분 / (2) 풍랑주의보 해제 : 2025년 11월 18일 12시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다) /  o 충남북부앞바다(천수만 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역 제외),
2025-11-25 04:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 11월 25일 06시 00분 / (2) 풍랑주의보 발표 : 2025년 11월 25일 06시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 25일 밤(21시~24시) / (2) 풍랑주의보 발표 /   o 해제 예고: 25일 밤(21시~24시)
2025-11-25 23:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 11월 26일 00시 00분 / (2) 풍랑주의보 해제 : 2025년 11월 26일 00시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-11-27 07:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 11월 27일 08시 00분 / (2) 풍랑주의보 발표 : 2025년 11월 27일 08시 00분,(1) 강풍주의보 발표 : 충청남도(예산. 태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 28일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 28일 새벽(03시~06시)
2025-11-27 09:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 11월 27일 09시 00분,(1) 강풍주의보 발표 : 충청남도(계룡). 대전,(1) 강풍주의보 발표 /   o 해제 예고: 28일 새벽(03시~06시)
2025-11-27 16:10,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 11월 27일 16시 10분,(1) 강풍주의보 해제 : 충청남도(예산. 계룡). 대전,
2025-11-28 03:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 11월 28일 03시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성),
2025-11-28 04:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 11월 28일 06시 00분,(1) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-12-02 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 12월 02일 21시 00분,(1) 한파주의보 발표 : 충청남도(태안. 당진. 홍성),
2025-12-03 00:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 12월 03일 01시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 03일 01시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 3일 밤(21시~24시) / (2) 풍랑주의보 발표 /   o 해제 예고: 3일 밤(21시~24시)
2025-12-03 10:00,대전·세종·충청남도,(1) 한파주의보 해제 : 2025년 12월 03일 10시 00분,(1) 한파주의보 해제 : 충청남도(태안. 당진. 홍성),
2025-12-03 10:15,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 12월 03일 11시 00분,(1) 대설주의보 발표 : 충청남도(태안. 보령),
2025-12-03 14:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 03일 14시 30분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역),
2025-12-03 16:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 12월 03일 16시 00분,(1) 대설주의보 해제 : 충청남도(태안. 보령),
2025-12-03 18:50,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 12월 03일 18시 50분,(1) 대설주의보 발표 : 세종,
2025-12-03 22:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 12월 03일 22시 00분 / (2) 대설주의보 해제 : 2025년 12월 03일 22시 00분 / (3) 풍랑주의보 해제 : 2025년 12월 04일 00시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 대설주의보 해제 : 세종 / (3) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다) /  o 충남북부앞바다(천수만 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역 제외),
2025-12-04 19:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 12월 04일 19시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 04일 20시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 5일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 5일 새벽(03시~06시)
2025-12-04 20:35,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 12월 04일 20시 35분,(1) 대설주의보 발표 : 충청남도(천안). 세종,
2025-12-04 21:30,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 12월 04일 21시 30분,(1) 대설주의보 해제 : 충청남도(천안). 세종,
2025-12-05 06:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 12월 05일 06시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 05일 07시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-12-11 09:00,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2025년 12월 11일 10시 00분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 12일 새벽(03시~06시)
2025-12-11 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 12월 11일 21시 00분,(1) 한파주의보 발표 : 충청남도(아산. 청양. 예산. 서산. 보령. 서천. 홍성. 계룡),
2025-12-11 12:30,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 12월 11일 12시 30분,(1) 강풍주의보 발표 : 충청남도(태안. 서산. 보령. 서천. 홍성),(1) 강풍주의보 발표 /   o 해제 예고: 12일 새벽(03시~06시)
2025-12-12 01:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 12월 12일 01시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 서산. 보령. 서천. 홍성),
2025-12-12 01:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 12일 01시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역),
2025-12-12 02:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 12일 02시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(안면도 서쪽 평수구역). 충남남부앞바다(평수구역),
2025-12-12 03:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 12일 04시 00분,(1) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다) /  o 충남북부앞바다(천수만 평수구역. 안면도 서쪽 평수구역. 당진 평수구역. 태안·서산 북쪽 평수구역 제외) /  o 충남남부앞바다(평수구역 제외),
2025-12-12 10:00,대전·세종·충청남도,(1) 한파주의보 해제 : 2025년 12월 12일 10시 00분,(1) 한파주의보 해제 : 충청남도(아산. 청양. 예산. 서산. 보령. 서천. 홍성. 계룡),
2025-12-13 15:30,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 12월 13일 15시 30분,(1) 대설주의보 발표 : 충청남도(계룡),
2025-12-13 21:00,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 12월 13일 21시 00분,(1) 대설주의보 해제 : 충청남도(계룡),
2025-12-14 00:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 12월 14일 03시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 14일 03시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 14일 밤(21시~24시) / (2) 풍랑주의보 발표 /   o 해제 예고: 14일 밤(21시~24시)
2025-12-14 00:10,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 14일 03시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다(당진 평수구역),
2025-12-14 11:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 14일 11시 30분,(1) 풍랑주의보 해제 : 충남북부앞바다(천수만 평수구역),
2025-12-14 16:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 12월 14일 16시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 14일 17시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다) /  o 충남북부앞바다(천수만 평수구역. 당진 평수구역 제외),
2025-12-20 21:00,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2025년 12월 20일 22시 00분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 21일 오전(09시~12시)
2025-12-21 09:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 21일 09시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다( 당진 평수구역 ),
2025-12-21 10:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 21일 10시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다( 태안·서산 북쪽 평수구역 ),
2025-12-21 11:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 21일 11시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다( 천수만 평수구역 ),
2025-12-21 11:30,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 21일 11시 30분,(1) 풍랑주의보 해제 : 충남북부앞바다( 안면도 서쪽 평수구역 ). 충남남부앞바다( 평수구역 ),
2025-12-21 12:00,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 21일 13시 00분,(1) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-12-25 06:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2025년 12월 25일 08시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 25일 08시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 26일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 26일 새벽(03시~06시)
2025-12-25 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 12월 25일 21시 00분,(1) 한파주의보 발표 : 충청남도(천안. 공주. 청양. 계룡). 세종,
2025-12-26 04:00,대전·세종·충청남도,(1) 강풍주의보 연장 : 2025년 12월 26일 04시 00분 / (2) 풍랑주의보 연장 : 2025년 12월 26일 04시 00분,(1) 강풍주의보 연장 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 연장 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 연장 /   o 해제 예고: 26일 오전(09시~12시) / (2) 풍랑주의보 연장 /   o 해제 예고: 26일 오전(09시~12시)
2025-12-26 08:30,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 26일 09시 00분,(1) 풍랑주의보 해제 : 충남북부앞바다( 당진 평수구역 ),
2025-12-26 09:10,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2025년 12월 26일 09시 40분,(1) 풍랑주의보 해제 : 충남북부앞바다( 천수만 평수구역 ),
2025-12-26 10:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2025년 12월 26일 10시 00분 / (2) 한파주의보 해제 : 2025년 12월 26일 10시 00분 / (3) 풍랑주의보 해제 : 2025년 12월 26일 12시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 한파주의보 해제 : 충청남도(천안. 공주. 청양. 계룡). 세종 / (3) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2025-12-27 09:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2025년 12월 27일 09시 00분,(1) 대설주의보 발표 : 충청남도(태안),
2025-12-27 13:35,대전·세종·충청남도,(1) 대설주의보 해제 : 2025년 12월 27일 13시 35분,(1) 대설주의보 해제 : 충청남도(태안),
2025-12-31 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2025년 12월 31일 21시 00분,(1) 한파주의보 발표 : 충청남도(천안. 공주. 논산. 금산. 청양. 계룡). 대전. 세종,
2026-01-01 21:00,대전·세종·충청남도,(1) 풍랑주의보 발표 : 2026년 01월 01일 23시 00분,(1) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 3일 새벽(03시~06시)
2026-01-01 22:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2026년 01월 01일 22시 00분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성),(1) 강풍주의보 발표 /   o 해제 예고: 3일 새벽(03시~06시)
2026-01-02 14:10,대전·세종·충청남도,(1) 풍랑주의보 해제 : 2026년 01월 02일 14시 10분,(1) 풍랑주의보 해제 : 충남북부앞바다( 당진 평수구역 ),
2026-01-03 01:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2026년 01월 03일 01시 00분 / (2) 풍랑주의보 해제 : 2026년 01월 03일 03시 00분,(1) 강풍주의보 해제 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 해제 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),
2026-01-03 10:00,대전·세종·충청남도,(1) 한파주의보 해제 : 2026년 01월 03일 10시 00분,(1) 한파주의보 해제 : 충청남도(천안. 공주. 논산. 금산. 청양. 계룡). 대전. 세종,
2026-01-09 18:30,대전·세종·충청남도,(1) 강풍주의보 발표 : 2026년 01월 09일 20시 30분 / (2) 풍랑주의보 발표 : 2026년 01월 09일 20시 30분,(1) 강풍주의보 발표 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성) / (2) 풍랑주의보 발표 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 강풍주의보 발표 /   o 해제 예고: 13일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 13일 새벽(03시~06시)
2026-01-10 09:00,대전·세종·충청남도,(1) 강풍주의보 발표 : 2026년 01월 10일 09시 00분,(1) 강풍주의보 발표 : 충청남도(천안. 공주. 아산. 논산. 금산. 부여. 청양. 예산. 계룡). 대전. 세종,(1) 강풍주의보 발표 /   o 해제 예고: 10일 밤(21시~24시)
2026-01-10 10:00,대전·세종·충청남도,(1) 한파주의보 발표 : 2026년 01월 10일 21시 00분,(1) 한파주의보 발표 : 충청남도. 대전. 세종,
2026-01-10 13:30,대전·세종·충청남도,(1) 강풍경보 변경 : 2026년 01월 10일 13시 30분,(1) 강풍경보 변경 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성),(1) 강풍경보 변경 /   o 해제 예고: 13일 새벽(03시~06시)
2026-01-10 15:30,대전·세종·충청남도,(1) 풍랑경보 변경 : 2026년 01월 10일 15시 30분,(1) 풍랑경보 변경 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑경보 변경 /   o 해제 예고: 13일 새벽(03시~06시)
2026-01-10 16:00,대전·세종·충청남도,(1) 대설주의보 발표 : 2026년 01월 10일 16시 00분,(1) 대설주의보 발표 : 충청남도(공주). 세종,
2026-01-10 17:35,대전·세종·충청남도,(1) 대설주의보 해제 : 2026년 01월 10일 17시 35분,(1) 대설주의보 해제 : 충청남도(공주). 세종,
2026-01-10 19:15,대전·세종·충청남도,(1) 대설주의보 발표 : 2026년 01월 10일 19시 15분,(1) 대설주의보 발표 : 충청남도(금산),
2026-01-10 22:00,대전·세종·충청남도,(1) 강풍주의보 해제 : 2026년 01월 10일 22시 00분 / (2) 강풍주의보 변경 : 2026년 01월 10일 22시 00분,(1) 강풍주의보 해제 : 충청남도(천안. 공주. 아산. 논산. 금산. 부여. 청양. 예산. 계룡). 대전. 세종 / (2) 강풍주의보 변경 : 충청남도(태안. 당진. 서산. 보령. 서천. 홍성),(2) 강풍주의보 변경 /   o 해제 예고: 11일 밤(21시~24시)
2026-01-10 23:20,대전·세종·충청남도,(1) 대설주의보 해제 : 2026년 01월 10일 23시 20분,(1) 대설주의보 해제 : 충청남도(금산),
2026-01-11 04:00,대전·세종·충청남도,(1) 풍랑주의보 변경 : 2026년 01월 11일 04시 00분,(1) 풍랑주의보 변경 : 서해중부앞바다(충남북부앞바다. 충남남부앞바다),(1) 풍랑주의보 변경 /   o 해제 예고: 11일 밤(21시~24시)
